GALAXY ID,ra,dec,plate,mjd,fiberid,objid,deVRad_r,deVRadErr_r,expRad_r,expRadErr_r,z,zErr,SNR,velDisp_SDSS,velDispErr_SDSS,velDisp_ppxf_full,velDisp_ppxf_err_full,velDisp_ppxf_res,velDisp_ppxf_err_res,logM*,errlogM*,logSFR,errlogSFR,logsSFR,errlogsSFR,petroR50Errkpc_r,petroR50kpc_r,deVRadkpc_r,deVRadErrkpc_r,expRadkpc_r,expRadErrkpc_r,fracDev_r,meanRad_r,meanRadErr_r,meanRadkpc_r,meanRadErrkpc_r,meanRad_kids,meanRadkpc_kids,Mgb_ssp,Fe_avg_ssp,Mgb_sigmacorr,Fe_avg_sigmacorr,MgFe,alphaFe_flag,univ_age,age_mean_mass,age_err_mass,age_mean_light,age_err_light,[M/H]_mean_mass,[M/H]_err_mass,[M/H]_mean_light,[M/H]_err_light,Mtbb3,Mtbb3_unr,Mtbb3_reg,Mtbb3_alphaplus,Mtbb3_alphamin,t_75,t_75_unr,t_75_reg,t_75_alphaplus,t_75_alphamin,t_90,t_90_unr,t_90_reg,t_90_alphaplus,t_90_alphamin,t_100,t_100_unr,t_100_reg,t_100_alphaplus,t_100_alphamin,DoR
J1319+2532,199.8561307,25.54873143,2244,53795,296,1.24E+18,0.5968336,0.01512048,0.6108145,0.009493492,0.2800835,3.34E-05,21.14888953,283.8956,12.21001,285.825451,28.5825451,293.2970444,29.32970444,11.521,0.02,-0.721,0.572,-12.242,0.572349544,0.03164328,4.0656737,2.615194742,0.066254648,2.676455999,0.041598413,1,0.5968336,0.01512048,2.615194742,0.066254648,0.313957107,1.375691608,2.529495528,1.752349535,2.866998204,2.366895623,0.2,0,10.46058565,6.343674055,1.295234403,4.63718114,0.90626702,0.141602564,0.064378501,0.066407345,0.077616375,0.61704,0.72431,0.71895,0.84341,0.61704,4.55157,3.14763,3.15896,2.36614,4.55157,8.30894,4.84517,5.35011,3.61367,8.30894,9.85289,9.85289,9.80861,9.70207,9.83804,0.28396797
J2223-0012,335.8995495,-0.205569105,1035,52816,156,1.24E+18,0.7726905,0.03007068,0.5181935,0.01267685,0.2934415,5.20E-05,21.71647734,259.888,18.00568,488.076945,48.8076945,362.8441796,36.28441796,11.545,0.028,-0.53,0.773,-12.075,0.773506949,0.464899636,5.826104167,3.498230859,0.136140124,2.346036987,0.057392381,1,0.7726905,0.03007068,3.498230859,0.136140124,0.405649139,1.836510655,2.396421537,1.318232361,3.515252918,2.540864447,0.3,0,10.33381117,6.194771689,2.095063651,5.691127996,1.546782436,-0.211272863,0.141327402,-0.464033687,0.069075699,0.00351,0.79358,0.83471,0.84575,0.00351,7.15741,2.64247,2.21763,1.80264,7.15741,7.67828,5.02994,4.12072,5.1159,7.67828,9.17651,6.8033,9.17651,7.31497,8.47072,0.084366061
J1228+4758,187.1005001,47.97841892,1453,53084,422,1.24E+18,0.6852342,0.03623621,0.7804487,0.01614271,0.2964902,3.66E-05,15.77914076,218.7303,14.5417,220.7029982,22.07029982,225.8149337,22.58149337,11.585,0.022,-0.761,0.577,-12.346,0.577419258,0.042509491,5.370206787,3.124622654,0.165234722,3.55879448,0.07360969,0.5236863,0.729043251,0.021429184,3.32438903,0.097715661,0.383958986,1.750827594,3.346806633,1.995540684,3.549166433,2.410205615,0.4,0,10.30518772,8.025998343,1.217965027,6.968472363,0.366488902,0.146405059,0.039991274,0.081659473,0.020798469,0.95397,0.97119,0.95397,,0.97478,1.48444,1.32399,0.98016,,1.48444,2.55726,2.02727,2.55726,,2.16948,9.65111,9.62892,9.62142,,9.65111,0.474065011
J1242+0347,190.5547031,3.79341532,846,52407,46,1.24E+18,0.3661484,0.01409712,0.4840315,0.005690206,0.0771746,2.16E-05,20.96489373,224.8374,9.129378,235.4715408,23.54715408,231.6107108,23.16107108,10.55,0.018,-2.156,0.639,-12.706,0.639253471,0.017351502,1.187231543,0.553228832,0.021299924,0.731343307,0.008597569,0,0.4840315,0.005690206,0.731343307,0.008597569,0.247799243,0.374410173,2.209599274,2.26543924,2.374646816,2.804078457,0,-1,12.69331687,11.54202935,0.420343752,11.20336471,0.186662479,0.21677702,0.014337549,0.209383707,0.014298002,0.99417,0.99949,0.99417,0.99912,,0.99527,0.99527,0.48,0.93888,,1.8723,1.50042,1.8723,1.42562,,10.71031,2.61086,10.71031,2.59511,,0.569305951
J1341+5619,205.4359859,56.33237834,1322,52791,418,1.24E+18,0.2939876,0.02077612,0.4040642,0.01266351,0.1237163,2.99E-05,15.6513744,240.2994,12.54487,260.9661474,26.09661474,256.670268,25.6670268,10.689,0.033,0.12,0.275,-10.569,0.276972923,0.039611498,1.974053927,0.674792322,0.047687611,0.927452109,0.029066666,0,0.4040642,0.01266351,0.927452109,0.029066666,0.19607664,0.450056434,3.498268501,2.757273641,3.857113805,3.565058247,0,-1,12.12542256,10.75018649,0.595837016,10.23661575,0.292383712,0.209084513,0.01631252,0.208885194,0.01559567,0.99159,0.99172,0.99159,0.99778,,1.54166,1.07751,1.54166,1.01228,,1.90195,1.66921,1.90195,1.56646,,11.19483,11.19483,10.71592,3.06103,,0.4834643
J1436+1624,219.0189555,16.40198522,2762,54533,273,1.24E+18,0.7897477,0.01982166,0.7838378,0.009022793,0.08045596,3.11E-05,9.487586753,208.5775,17.89358,207.3263179,20.73263179,209.7313097,20.97313097,10.69,0.036,-0.351,0.496,-11.041,0.497304736,0.022563243,1.63141776,1.239227213,0.031103023,1.229953734,0.014158054,0.3384698,0.785833155,0.0089652,1.233084731,0.014067682,0.412059561,0.646580447,0.702209438,2.990106562,0.736479321,3.53432457,0,-1,12.65206673,10.59424365,1.314820683,9.00782629,0.12927179,0.164953291,0.046197428,0.131832834,0.027930241,0.90829,0.99282,0.90829,0.99312,,1.07968,1.07968,0.14226,1.06368,,2.88082,1.63973,2.88082,1.62038,,11.96477,11.96477,11.79041,11.96085,,0.493679996
J1600+0503,240.0585742,5.060959656,1822,53172,21,1.24E+18,0.3164114,0.009670339,0.3314569,0.008928439,0.2273109,3.63E-05,17.51191729,220.4066,14.13855,220.4285361,22.04285361,227.5713624,22.75713624,10.731,0.047,1.367,0.033,-9.364,0.057428216,0.014047882,2.471444651,1.189928827,0.036367258,1.246510462,0.033577194,1,0.3164114,0.009670339,1.189928827,0.036367258,0.133079549,0.500472461,2.354783232,2.320486358,2.496570653,2.801415225,0,-1,10.98388709,2.327166374,1.457252271,1.286360067,0.240774253,0.060691386,0.045502482,0.062817856,0.031482894,0.24319,0.24319,0.26499,0.65746,,9.71025,9.71025,9.63221,6.32431,,9.99107,9.93955,9.95842,9.99107,,10.47403,10.4698,10.47256,10.47403,,0.134943445
J1555+1141,238.8720397,11.69862236,2523,54572,336,1.24E+18,0.6068231,0.02327685,0.6840597,0.01957038,0.1240404,3.54E-05,15.60928136,261.03,13.60901,261.8730933,26.18730933,252.4592629,25.24592629,10.749,0.031,-1.705,0.695,-12.454,0.695691023,0.022147214,2.37858473,1.39597967,0.053547746,1.57366032,0.045021115,0.7714845,0.62366619,0.018901177,1.434726729,0.043481633,0.328747384,0.756274216,4.945284417,3.42604673,5.457835441,4.43674994,0,-1,12.12159446,10.94315869,0.431223914,10.43293868,0.199207636,0.168285918,0.050396523,0.138278338,0.053680794,0.98839,0.9936,0.98839,0.99854,,0.9721,0.9721,0.11673,0.90888,,1.5096,1.5096,0.48281,1.43757,,10.84796,9.51542,10.84796,2.59987,,0.555186694
J1035-0045,158.9284348,-0.752734164,273,51957,5,1.24E+18,0.5033461,0.01946482,0.6150599,0.01183711,0.1156046,3.83E-05,12.36089963,210.4453,14.29255,217.5752327,21.75752327,208.8314632,20.88314632,10.756,0.03,-1.856,0.682,-12.612,0.682659505,0.032863997,2.020424572,1.089631996,0.042136992,1.331467447,0.025624702,0,0.6150599,0.01183711,1.331467447,0.025624702,0.324038833,0.701471771,3.340760161,3.044254696,3.533294776,3.658122527,0,-1,12.22179168,10.70054004,0.34900143,10.46883375,0.694819555,0.162075334,0.016478702,0.15417003,0.010910966,0.90267,0.91106,0.90267,0.98785,,1.95279,1.95279,1.38423,1.1722,,2.90769,2.90769,2.19796,1.79458,,10.34611,10.34611,10.06234,4.34639,,0.456486311
J0332-0028,53.21387506,-0.477569287,415,51810,186,1.24E+18,0.8222087,0.02193904,0.8016763,0.009342493,0.08495317,1.96E-05,24.13917913,212.4742,8.475015,245.7339236,24.57339236,232.0622845,23.20622845,10.764,0.048,-1.259,0.677,-12.023,0.678699492,0.024088525,1.773314586,1.355140237,0.036159282,1.321299338,0.015398023,0,0.8016763,0.009342493,1.321299338,0.015398023,0.41971632,0.691764114,3.380157432,2.766590892,3.668888274,3.48444268,0,-1,12.59583717,11.2349714,0.736710143,11.09853163,0.629776225,0.084520185,0.033563389,0.017915689,0.018962389,0.85645,0.98343,0.85645,0.95768,,1.35688,0.68542,1.35688,0.94656,,3.33591,1.10679,3.33591,1.66991,,10.71327,9.81411,10.71327,5.06743,,0.476658604
J1636+2015,249.0925713,20.25166493,1659,53224,63,1.24E+18,0.6025478,0.01162819,0.5924685,0.00619565,0.1318766,2.50E-05,21.85122822,212.9312,10.27755,215.4905739,21.54905739,215.9464082,21.59464082,10.831,0.015,-1.201,0.657,-12.032,0.657171211,0.015343284,1.641447189,1.460646362,0.028188093,1.43621296,0.01501898,1,0.6025478,0.01162819,1.460646362,0.028188093,0.317134232,0.768770481,2.0814229,2.516994919,2.197525289,3.014327911,0,-1,12.02955367,7.429040242,2.646313597,5.235049687,1.063105565,0.08307616,0.112595799,-0.072001179,0.042771583,0.66726,0.87594,0.66726,0.92307,,4.71918,1.78427,4.71918,1.00293,,9.45822,9.45822,8.24494,2.0197,,11.41024,11.34367,11.41024,11.33043,,0.294294438
J1458+0602,224.6445734,6.038416051,1830,54560,625,1.24E+18,0.5799549,0.01374643,0.6060999,0.007942727,0.1257912,2.85E-05,17.90534309,247.7605,12.58361,277.2692493,27.72692493,254.4082127,25.44082127,10.89,0.086,-0.957,0.81,-11.847,0.814552638,0.031224554,1.907320871,1.350307083,0.032005768,1.411180401,0.018493025,0.1673235,0.601644525,0.006985284,1.400806966,0.016263813,0.316633012,0.737215599,4.179587951,3.04945021,4.691371815,4.057032387,0,-1,12.10094432,10.82013987,0.634494751,10.47534348,0.457469943,0.210610521,0.015391822,0.198754494,0.019418986,0.98022,0.99811,0.98022,0.99915,,1.32715,0.97357,1.32715,0.91116,,1.85325,1.51642,1.85325,1.4349,,10.73308,2.98199,10.73308,2.56468,,0.509283902
J0003+1607,0.777436859,16.1308814,751,52251,325,1.24E+18,0.5319676,0.02067696,0.614791,0.00864908,0.1517724,3.54E-05,13.09282284,228.6268,14.82626,213.0512439,21.30512439,229.6024131,22.96024131,10.996,0.027,-1.855,0.572,-12.851,0.572636883,0.039672229,2.610881108,1.451185255,0.056405878,1.677124009,0.023594327,0,0.614791,0.00864908,1.677124009,0.023594327,0.323891187,0.883561546,3.922347144,3.267148245,4.13278008,3.897322501,0,-1,11.80025412,10.2470448,0.63921938,10.12119538,0.653579011,0.182043809,0.030540283,0.164843611,0.045696713,0.91024,0.9849,0.91024,0.99973,,1.34886,1.34886,1.08218,1.1157,,2.92777,2.00582,2.92777,1.64174,,9.7651,9.17996,9.7651,2.74463,,0.504237041
J0839+3037,129.8226735,30.62941014,1269,52937,384,1.24E+18,0.5757892,0.01516933,0.664577,0.01740224,0.1790741,2.60E-05,20.16191619,233.0907,10.66116,224.666057,22.4666057,229.9061389,22.99061389,10.998,0.027,-0.323,0.456,-11.321,0.456798643,0.024918532,3.600595875,1.797856828,0.047365049,2.075089802,0.054337136,0.9696075,0.57830429,0.014779711,1.80571,0.046148493,0.30354869,0.947807088,3.010780274,2.739542944,3.203901179,3.330425415,0,-1,11.49554565,7.186387566,1.867481993,5.859564992,1.480040647,0.151752585,0.044882262,0.083731396,0.067687393,0.62982,0.71087,0.62982,0.92547,,5.8113,3.34243,5.8113,1.78306,,8.6827,8.6827,6.85617,2.65571,,10.45732,10.44074,10.45732,10.31129,,0.289022631
J0900+0747,135.0794504,7.783394531,1299,52972,34,1.24E+18,0.8442475,0.03778153,0.670897,0.01690073,0.1486654,2.52E-05,19.71907641,225.3565,9.668512,238.0913767,23.80913767,224.7920502,22.47920502,11.037,0.018,-1.397,0.595,-12.434,0.595272207,0.036660122,2.993938047,2.263801307,0.101309008,1.798971872,0.045318339,1,0.8442475,0.03778153,2.263801307,0.101309008,0.439923406,1.179629411,2.870973066,3.326008494,3.093095846,4.135019953,0,-1,11.83565309,10.14761535,0.704136369,9.494928373,0.529284267,0.183219752,0.034227399,0.169528692,0.032451425,0.97999,0.98944,0.97999,0.99686,,1.2299,1.21401,1.04667,1.2299,,1.78309,1.76654,1.58748,1.78309,,10.71902,10.29628,10.71902,3.23484,,0.513338439
J0314+0010,48.52660257,0.173078585,413,51821,359,1.24E+18,0.672012,0.02205575,0.6252035,0.009622716,0.1635769,3.24E-05,16.14931978,215.7857,12.29152,235.6384707,23.56384707,237.4380858,23.74380858,11.047,0.036,0.062,0.293,-10.985,0.29520332,0.026834519,2.259138081,1.949922461,0.063997373,1.814102051,0.027921451,1,0.672012,0.02205575,1.949922461,0.063997373,0.354614155,1.028954999,2.992600341,2.646511028,3.216640364,3.276674707,0,-1,11.66711923,6.989393062,2.276070504,5.458572531,1.466769743,0.194873304,0.017579491,0.155835036,0.06549603,0.58547,0.58547,0.71567,0.94073,,4.42755,4.42755,3.91666,1.58044,,7.99127,7.38282,7.99127,2.4519,,10.95932,10.7689,10.95932,10.87248,,0.273021032
J1012+5141,153.2408065,51.69341535,1007,52706,447,1.24E+18,0.7519018,0.0220749,0.6751971,0.01546044,0.1732751,2.90E-05,17.04603942,222.6364,11.68459,210.9696398,21.09696398,215.2940136,21.52940136,11.054,0.041,-0.416,0.78,-11.47,0.781076821,0.032907416,3.353262148,2.286334396,0.067123929,2.053095702,0.047011107,0.9787493,0.750184467,0.021559536,2.28111244,0.065556844,0.394543718,1.199703038,3.391285509,3.078180285,3.567166107,3.65964637,0,-1,11.55932637,8.093358373,1.841786556,7.056699719,1.451888513,0.16373911,0.022984622,0.140141453,0.019712637,0.55204,0.65449,0.55204,0.97673,,4.11857,3.50695,4.11857,1.17464,,7.35824,4.74385,7.35824,1.87785,,10.61636,10.50271,10.43807,10.61636,,0.271858254
J1708+2723,257.2359486,27.39814462,5000,55715,244,1.24E+18,1.121387,0.01134404,0.9586754,0.006423999,0.1057546,1.11E-05,49.320311,200.3277,4.697286,212.5850863,10.62925432,215.9741797,10.79870898,11.067,0.017,-0.946,0.679,-12.013,0.67921278,0.018438505,2.01427495,2.245977426,0.022720486,1.920089413,0.012866349,1,1.121387,0.01134404,2.245977426,0.022720486,0.560591006,1.122783432,2.42744387,2.373152953,2.556698073,2.828768314,0,-1,12.34026905,5.086924475,3.069386982,3.046278175,1.244081346,0.147616741,0.085834525,0.100756555,0.129955823,0.33508,0.66454,0.33508,0.8021,,10.01542,10.01542,9.85866,2.25729,,10.87365,10.87365,10.69259,4.84256,,11.78433,11.41151,11.77673,11.78433,,0.16225956
J0946+0935,146.6910052,9.589866616,1306,52996,307,1.24E+18,0.8821408,0.04354659,0.8225967,0.02058051,0.185994,3.09E-05,15.06051549,240.0846,14.9747,228.4640507,22.84640507,223.1787292,22.31787292,11.177,0.017,-1.74,0.568,-12.917,0.568254344,0.03671788,3.853437783,2.83913352,0.140152891,2.647493307,0.066237516,0.4175711,0.846955594,0.021380265,2.725891396,0.068811496,0.441191415,1.419956241,2.860381561,2.883387902,3.054217117,3.527402304,0,-1,11.42008832,9.610945815,0.680212731,9.050596074,0.333309625,0.192289507,0.035254803,0.180852223,0.029676719,0.90026,0.97435,0.90026,1.00001,,1.56638,1.56638,1.29824,1.32385,,2.41774,2.27451,2.41774,1.85665,,10.55455,10.55455,10.28646,10.43529,,0.452184568
J0140-0908,25.21526756,-9.133844955,663,52145,552,1.24E+18,0.8364676,0.02204154,0.691698,0.01210765,0.1803249,1.78E-05,30.29311125,211.2395,7.542221,204.4282947,10.22141474,195.45776,9.772887999,11.197,0.017,-0.174,0.269,-11.371,0.269536639,0.023322392,3.262342738,2.626421444,0.069208148,2.171859926,0.038016764,1,0.8364676,0.02204154,2.626421444,0.069208148,0.436269272,1.369840232,2.663367109,2.75827593,2.787031526,3.245372456,0,-1,11.48185412,6.009279089,2.921936477,3.653048213,0.838948823,0.195621009,0.03234384,0.16670955,0.067145794,0.68525,0.81269,0.68525,0.94402,,6.29469,2.26914,6.29469,1.65423,,9.34554,9.34554,9.19954,2.40562,,10.94243,10.94243,10.93989,10.93434,,0.290876123
J0756+1711,119.1315016,17.19437699,1921,53317,545,1.24E+18,0.7919235,0.02301072,0.6555907,0.0116575,0.213593,2.68E-05,19.90029893,228.6998,11.29502,234.7167511,23.47167511,243.1866726,24.31866726,11.211,0.028,-0.617,0.778,-11.828,0.778503693,0.033245555,3.359436703,2.840170405,0.08252611,2.351223703,0.041808693,1,0.7919235,0.02301072,2.840170405,0.08252611,0.415011987,1.488407356,-0.618534156,1.452166906,-0.664264804,1.795161814,0,-1,11.12604039,4.974596541,2.734954706,2.653402126,0.623356035,0.158050965,0.047151615,0.126261945,0.074982959,0.68455,0.77967,0.68455,0.87394,,6.72265,2.45277,6.72265,1.92907,,9.69699,9.68707,9.69699,4.38526,,10.58658,10.58568,10.56738,10.58658,,0.290109061
J0901+2242,135.4750603,22.70984204,2284,53708,425,1.24E+18,0.9158812,0.02845143,0.769799,0.01445439,0.1845382,4.36E-05,17.64408771,221.5164,20.90343,268.4342253,26.84342253,340.8024208,34.08024208,11.237,0.042,-0.924,0.872,-12.161,0.873010882,0.052441652,4.182784882,2.929339115,0.090998578,2.462112249,0.046230679,1,0.9158812,0.02845143,2.929339115,0.090998578,0.472807924,1.512220957,2.465092738,3.07675303,2.739949842,4.03030011,0,-1,11.4359044,9.058917811,0.495027382,8.376452657,1.083503688,-0.125425601,0.164495414,-0.307633842,0.072598562,0.86866,0.93512,0.92874,0.86866,,1.771,1.771,0.9402,1.75802,,6.40912,2.59289,1.41101,6.40912,,10.29774,6.84452,10.29774,9.81255,,0.437240873
J1550+5627,237.5504192,56.45463464,617,52072,596,1.24E+18,0.7215704,0.01981964,0.7956624,0.0135963,0.1791851,3.31E-05,22.19010021,297.1219,12.11157,330.4535918,33.04535918,318.9409886,31.89409886,11.247,0.007,-1.854,0.412,-13.101,0.412059462,0.037891096,3.433963615,2.254167693,0.061916054,2.485629228,0.042474498,0,0.7956624,0.0135963,2.485629228,0.042474498,0.416818878,1.302131639,4.101017806,3.12732787,4.903188328,4.574930315,0,-1,11.49432968,10.02697363,0.441487952,9.680328747,0.19715876,0.222642097,0.007072708,0.217012832,0.003237559,0.98225,0.9984,0.98225,0.99857,,1.25012,1.25012,0.91628,1.22051,,1.75279,1.75279,1.69761,1.70362,,9.9609,2.9701,9.9609,2.92322,,0.525506229
J2315+1314,348.826196,13.23414081,744,52251,137,1.24E+18,0.8965771,0.02739261,0.6531686,0.01492877,0.203287,3.28E-05,16.48742345,209.1063,10.88832,229.5628884,22.95628884,224.0864049,22.40864049,11.257,0.044,-0.899,0.706,-12.156,0.707369776,0.054416867,3.817445607,3.094785152,0.09455321,2.254593035,0.051530801,1,0.8965771,0.02739261,3.094785152,0.09455321,0.464076641,1.601889563,3.524710087,4.10540412,3.767320168,5.031544205,0,-1,11.23456911,8.012735424,1.287849377,7.351490509,1.177796332,0.14764419,0.03812062,0.103238168,0.023074806,0.55099,0.55099,0.62855,0.98085,,4.68158,4.68158,3.68123,1.39673,,6.31681,6.31681,5.65843,2.0705,,10.33117,9.2277,10.23665,10.33117,,0.266837225
J1322+0350,200.519721,3.833883523,851,52376,51,1.24E+18,1.544125,0.02361334,1.232818,0.009535925,0.1134606,2.38E-05,29.7645099,291.7886,10.69923,301.550734,30.1550734,293.008573,29.3008573,11.265,0.008,-0.883,0.166,-12.148,0.166192659,0.012880241,3.339064291,3.28876139,0.050292976,2.625722814,0.020310132,0.8159085,1.481430717,0.018604061,3.155231698,0.039623941,0.696809475,1.48410271,3.53148306,2.72062883,4.076951409,3.779086636,0,-1,12.24744323,7.978860379,2.239508872,6.900092208,2.105455891,0.163210157,0.023919734,0.123782941,0.04006788,0.62168,0.72889,0.62168,0.95542,,7.51651,3.52611,7.51651,1.1423,,9.3659,9.3659,8.24009,1.89437,,10.8684,10.70075,10.8684,6.10797,,0.285984493
J1512+4551,228.1383828,45.86468492,1050,52721,193,1.24E+18,0.9456903,0.03130404,0.9294567,0.01325764,0.1703336,2.69E-05,19.53665975,232.212,10.30945,264.3926899,26.43926899,256.1191911,25.61191911,11.268,0.028,-0.001,0.114,-11.269,0.117388245,0.025354598,3.520897471,2.836006437,0.093876884,2.787323909,0.039757997,0.3170297,0.934572835,0.013382085,2.802666556,0.040131191,0.481174929,1.442983178,3.71674102,2.939165949,4.113064862,3.82297822,0,-1,11.59187067,9.301451477,1.394555412,7.548516564,0.449488648,0.150106918,0.066879594,0.091886494,0.029520718,0.89993,0.9565,0.89993,0.9914,,1.28699,1.28699,0.93726,0.96944,,3.00447,2.06143,3.00447,1.52929,,10.94063,10.92782,10.81224,10.94063,,0.468333788
J1313-0015,198.4932243,-0.256808282,295,51985,176,1.24E+18,1.280126,0.01965623,1.171741,0.00735314,0.1387181,1.44E-05,36.98435212,209.167,5.36048,213.790079,10.68950395,209.9020566,10.49510283,11.279,0.016,-0.703,0.651,-11.982,0.651196591,0.018413252,3.369807093,3.238987644,0.04973439,2.96475083,0.018604989,0.9585112,1.275436007,0.018774627,3.227120976,0.047503749,0.621211833,1.57179641,2.765715635,2.63750154,2.915868932,3.149977018,0,-1,11.95000064,5.890210261,2.823275482,4.255820938,1.705180119,0.14600603,0.053482883,0.0714652,0.12151325,0.45182,0.70761,0.45182,0.86668,,8.76897,4.24953,8.76897,1.81588,,10.04574,10.02816,10.04574,3.99075,,10.92485,10.91442,10.92485,10.85227,,0.217734434
J1450+1812,222.5394352,18.20390364,2777,54554,174,1.24E+18,0.8885275,0.02239005,0.6726064,0.01451115,0.2250412,3.61E-05,19.21925878,215.9817,15.02994,239.4725894,23.94725894,249.9319933,24.99319933,11.281,0.032,-1.259,0.685,-12.54,0.685747038,0.04494037,3.924518408,3.316204917,0.083565218,2.51033384,0.054159209,1,0.8885275,0.02239005,3.316204917,0.083565218,0.460408045,1.71835697,-9.11E-04,0.407866194,-9.83E-04,0.50825952,0,-1,11.00722749,9.050359762,0.806970792,8.359948347,0.361146623,-0.018197889,0.071547975,-0.107575598,0.03224672,0.88534,0.95261,0.90914,0.88534,,1.26642,0.93567,0.52799,1.26642,,3.40068,1.67653,1.97326,3.40068,,10.08207,9.50272,10.08207,7.31085,,0.475932769
J0849+2826,132.4273627,28.44782489,1588,52965,10,1.24E+18,0.6994705,0.03221063,0.6403105,0.01391528,0.2222765,2.75E-05,17.28715897,224.1821,10.72414,221.2708708,22.12708708,208.9791032,20.89791032,11.284,0.021,-0.799,0.564,-12.083,0.564390822,0.050334581,4.098929091,2.586212167,0.11909512,2.367474834,0.051450156,1,0.6994705,0.03221063,2.586212167,0.11909512,0.368891905,1.363935625,2.616941087,2.492611816,2.776533943,3.013367142,0,-1,11.03575399,7.129390684,1.748909141,5.722847553,1.149585303,0.090743464,0.039788284,0.017951118,0.057218392,0.71602,0.71602,0.75495,0.91618,,3.35278,3.35278,3.00632,1.39115,,7.46749,7.46749,4.41558,2.50574,,10.28361,9.99926,10.17205,10.28361,,0.332245122
J0939+5707,144.7940876,57.11868718,556,51991,426,1.24E+18,1.092943,0.03854511,0.8390115,0.01545428,0.1765078,2.17E-05,24.75488108,226.0829,8.029791,224.9867236,22.49867236,223.5702458,22.35702458,11.309,0.026,-0.311,0.469,-11.62,0.469720129,0.037720794,4.276475806,3.373269084,0.118965973,2.589532623,0.047698228,1,1.092943,0.03854511,3.373269084,0.118965973,0.548951493,1.694288816,3.575118389,2.912304743,3.805518164,3.542323301,0,-1,11.52370954,8.57796572,1.544730209,7.703740832,1.498908192,0.146129255,0.038816852,0.092751273,0.035904014,0.75263,0.82465,0.75263,0.96247,,2.48167,2.42769,2.48167,0.93867,,6.43892,4.42071,6.43892,1.6761,,10.28119,9.98037,10.28119,6.23722,,0.374224813
J1317+3640,199.4998108,36.67675628,2032,53815,8,1.24E+18,0.9987645,0.03271028,0.7932748,0.01347718,0.183183,3.92E-05,13.48502597,254.8097,16.23425,254.9468629,25.49468629,250.0596641,25.00596641,11.31,0.064,-0.58,0.64,-11.89,0.64319204,0.036897075,3.732658028,3.175705413,0.104006714,2.522323407,0.042852498,0.933165,0.983505882,0.030078495,3.127188594,0.095638602,0.502690888,1.598372964,3.227260347,2.863007604,3.535865893,3.663367092,0,-1,11.45065551,10.08071746,0.317897393,9.714657758,0.106529205,0.203855555,0.012069877,0.201672303,0.010330173,0.97594,0.9981,0.97594,0.9988,,1.25021,1.24196,0.34824,1.25021,,1.76133,1.76133,0.41789,1.76127,,9.80285,2.94637,9.80285,2.90871,,0.526969863
J1126+0612,171.6786914,6.211421303,1618,53116,219,1.24E+18,0.7835624,0.02796781,0.6183327,0.01172153,0.2702245,2.80E-05,18.9277625,212.4304,10.7207,194.3117941,19.43117941,197.1831263,19.71831263,11.363,0.016,0.322,0.175,-11.041,0.175729906,0.070009494,4.507942263,3.346937478,0.11946274,2.641169213,0.050067778,1,0.7835624,0.02796781,3.346937478,0.11946274,0.410955837,1.755371993,2.466228896,2.48088816,2.561395829,2.873383565,0,-1,10.55559265,3.486867928,2.030904079,2.662605619,1.213146796,0.114266276,0.077652286,0.021433671,0.14229761,0.17399,0.23344,0.17399,0.80756,,8.68257,8.57419,8.68257,2.36679,,8.9678,8.9678,8.9504,5.7533,,10.01421,9.99765,10.01421,9.97868,,0.116393632
